@CO	shape:(5,)
@CO	dtype:float64
@RG	ID:GATKCopyNumber	SM:Wes109
VALUE_0
0.00016534773137843147
0.00019025841914726232
0.0001580499214522204
0.00019529636863724431
0.000193174842400007
