@CO	shape:(5,)
@CO	dtype:float64
@RG	ID:GATKCopyNumber	SM:Amm092
VALUE_0
0.0001765596482731338
0.00019814359050319042
0.0001580867433683491
0.00020534883218474107
0.00013390887095488858
