@CO	shape:(5,)
@CO	dtype:float64
@RG	ID:GATKCopyNumber	SM:V088
VALUE_0
-0.10230600868039076
-0.0008138755903335723
0.46299545772211
-0.0018520801640261673
-0.5643717677041078
